rank,country,user,affiliation,birth,rating,highest,match,win
496,CN,EntropyIncreaser,The Affiliated High School of Peking University,2003,2272,2272,7,0
499,VN,tanphatls987,,1998,2270,2270,37,0
499,IR,shayanp,,2002,2270,2270,15,0
501,CZ,Morass,,1992,2268,2268,10,0
501,UA,Danylo1999,Lviv NU,1999,2268,2280,39,0
503,CN,ztzshiwo,,2001,2267,2267,11,0
504,CN,stdcall,,2001,2266,2282,19,0
505,JP,not,The University of Tokyo,1991,2264,2321,9,0
505,CN,noname512,,,2264,2264,8,0
507,SG,oneplusone,,1995,2263,2263,2,0
508,JP,yaketake08,睡眠,1994,2259,2291,47,0
509,UA,Trumen,,1994,2258,2258,7,0
510,RO,Andrei1998,,,2257,2434,10,0
511,CN,Nero,15757125414,1994,2256,2539,23,0
511,JP,MMNMM,,,2256,2305,79,0
511,RO,EmanuelNrx,,2001,2256,2260,18,0
511,JP,noimi,The University of Tokyo,2000,2256,2256,34,0
515,RU,SYury,MIPT,,2255,2422,7,0
515,KR,SebinKim,Gyeonggi Science High School,2002,2255,2255,5,0
517,JP,ymatsux,Google Inc,1985,2254,2254,26,0
517,RU,gchebanov,AimTech,1993,2254,2254,9,0
517,CN,DOFYPXY,,2001,2254,2254,21,0
520,JP,ryoissy,Waseda University,1995,2253,2456,75,0
520,RU,ShadowLight,,2000,2253,2334,14,0
522,CN,FoolMike,,,2252,2252,4,0
523,JP,maze1230,Keio University,2000,2251,2302,82,0
524,RU,den,,,2250,2250,15,0
524,JP,Blossom,,,2250,2250,2,0
526,KR,HYEA,Nexon,1998,2247,2247,3,0
527,TJ,EliteWantsYou,,2000,2242,2242,13,0
528,JP,ogino,,,2241,2241,15,0
529,RU,meshanya,,1994,2239,2239,8,0
529,BY,gepardo,,,2239,2239,4,0
531,US,tloinuy,,,2237,2255,23,0
532,KR,woqja125,???,,2235,2256,12,0
532,BY,fedosik,,,2235,2324,27,0
534,TW,briansu,,2001,2233,2233,12,0
535,JP,yamad,Waseda University,1996,2231,2291,81,0
535,JP,b2563125,,2004,2231,2292,21,0
537,TW,Jeffrey,,2000,2230,2230,14,0
538,IR,smss,,,2229,2336,8,0
538,CN,Anoxx,',,2229,2235,9,0
538,CN,Great_Influence,Yali Middle School,2001,2229,2229,20,0
541,IR,mrMaster,,2000,2226,2261,12,0
541,JP,maspy,https://maspypy.com,1986,2226,2226,13,0
543,HK,percywtc,The Chinese University of Hong Kong ,1999,2225,2225,8,0
544,JP,pachicobue,The University of Tokyo,1995,2224,2276,51,0
545,CN,kevinshuai,,,2222,2222,15,0
545,CN,xzy,,,2222,2222,11,0
547,JP,ichyo,社会人,,2221,2528,61,0
548,JP,takamoto,,1991,2220,2269,41,0
548,CN,panole,,2002,2220,2220,7,0
548,CN,zzj2000,,,2220,2220,7,0
551,CN,Cirno_9baka,,,2219,2219,4,0
552,FI,zscefn,University of Helsinki,1997,2218,2229,6,0
553,RU,Burunduk1,,1989,2216,2216,3,0
554,RO,retrograd,,1997,2215,2267,8,0
554,RU,darnley,SPbAU,1987,2215,2215,5,0
556,CN,lzw4896s,,1998,2213,2213,25,0
557,CN,Heltion,Zhejiang University,1999,2212,2212,10,0
558,JP,NMLibrary,The University of Tokyo,1995,2211,2281,33,0
558,CN,illyasviel,,2002,2211,2211,7,0
560,IR,Kuzey,,,2210,2210,10,0
561,JP,ush,OPT Inc.,1986,2209,2219,21,0
561,CN,dsgsjk,Shandong Lanxiang Senior Technical school,,2209,2209,25,0
563,CN,Ephemeral,,2002,2207,2207,16,0
563,RU,savacska,Chelyabinsk,2001,2207,2207,20,0
565,CN,AHWHRKY,,,2206,2206,11,0
565,US,hawkomg,,,2206,2323,12,0
567,JP,sansen,,,2205,2205,32,0
568,JP,nxteru,SU-PRO,2001,2204,2316,46,0
569,JP,yukim,ホームズ探偵学院,,2203,2210,22,0
569,JP,gigime,,,2203,2301,53,0
569,CN,Winniechen,,2002,2203,2203,11,0
572,RU,return_my_2007,,,2201,2245,29,0
573,JP,ukikagi,Google,1993,2200,2252,37,0
573,JP,natrium,University of Tokyo,1993,2200,2226,11,0
573,TW,bigelephant29,,1994,2200,2279,16,0
573,CN,t3cmax,,,2200,2200,15,0
573,RO,adrianbudau,Universiy of Bucharest,1993,2200,2242,5,0
573,CN,jhdjames37,,,2200,2200,3,0
579,CN,bx2k,Tsinghua University,,2199,2199,10,0
580,CN,Joker_,CDQZ,2002,2198,2198,5,0
581,CN,liouzhou_101,liouzhou_101,,2197,2304,30,0
581,IL,almogwald,,2003,2197,2197,6,0
583,HR,abeker,,1998,2196,2359,20,0
584,JP,iehn,"Recruit Communications Co., Ltd.",1987,2195,2328,49,0
584,IR,aryansm,,2000,2195,2195,23,0
586,RU,Filyan,,,2194,2278,64,0
587,JP,nebukuro09,,,2192,2227,62,0
587,JP,physics0523,混沌を統べし正義の魔法少女物理好き,,2192,2213,90,0
587,CN,Gloid,,2002,2192,2192,14,0
587,HK,hjnan,贺指导,2003,2192,2192,3,0
591,CN,zhoushuyu,,,2191,2191,10,0
592,JP,LayCurse,Kyoto University,,2189,2303,47,0
593,JP,primenumber,LeapMind,1994,2188,2188,34,0
593,IN,namelessmonster,,,2188,2188,22,0
593,TW,nonamefour0210,National Taiwan University,2000,2188,2188,5,0
596,JP,ten986,Kyoto University,1997,2186,2186,64,0
597,SG,LiChenKoh,,,2185,2227,14,0
597,KZ,bekzhan29,,1997,2185,2266,12,0
597,CN,Blue233333,,2001,2185,2185,22,0
600,JP,eiya,Tokyo Institute of Technology,2000,2184,2259,73,0
601,IN,satyaki3794,Directi,1994,2183,2265,24,0
602,JP,aajisaka,Yahoo Japan Corporation,1986,2182,2182,26,0
603,JP,amano,y,,2181,2372,40,0
604,RU,dragonic,Moscow Institute of Physics and Technology,1996,2180,2180,10,0
605,IN,praran26,IIT (BHU) Varanasi,1998,2179,2179,16,0
605,IN,bk2dcradle,"BITS Pilani, Pilani",1996,2179,2211,15,0
605,RU,Pasha,,,2179,2179,4,0
605,CN,Cydiater,,2000,2179,2179,15,0
605,JP,potoooooooo,,,2179,2184,39,0
610,JP,satos,京大学,,2177,2369,23,0
610,EE,Andres_Unt,,1996,2177,2239,25,0
612,CN,yylidiw,,2000,2176,2176,6,0
613,IR,azadi,Allame Helli ,,2174,2174,8,0
613,CN,liuzhangfeiabc,,2001,2174,2174,12,0
615,CN,liumy2010,,,2173,2173,7,0
616,US,spencer,,,2172,2262,20,0
617,JP,qnighy,"Wantedly, Inc.",1993,2171,2171,5,0
617,CN,liu_runda,,,2171,2323,12,0
619,VN,flashmt,,1993,2170,2170,10,0
620,DO,cjtoribio,,,2169,2169,9,0
621,JP,eitaho,taho-n,,2168,2168,20,0
621,CN,zyding,,,2168,2168,16,0
623,BD,tasmeemreza,nothing,2001,2166,2204,30,0
623,TW,yp155136,National Taiwan University,2000,2166,2175,12,0
623,CN,bluestocking,Changjun High School,2001,2166,2166,9,0
623,CN,hg_pt,,1997,2166,2256,6,0
627,JP,rstoick,Tokyo Institute of Technology,1996,2165,2165,31,0
627,FI,pllk,,,2165,2245,15,0
627,CN,Newnode,,1999,2165,2165,1,0
630,CN,hld67890,,,2164,2205,9,0
631,RU,vyacheslav,,1994,2162,2344,13,0
631,ID,athin,National University of Singapore,1995,2162,2265,10,0
633,RU,andrewzta,SPb ITMO University,1981,2161,2290,5,0
633,CN,absi2011,,,2161,2161,5,0
635,VN,mofk,National University of Singapore,1999,2159,2159,3,0
635,CN,zhouzhendong2,,,2159,2159,8,0
637,CN,gtrhetr,,,2158,2158,4,0
638,CN,akovski,Tsinghua University,1900,2157,2250,12,0
638,JP,mayoko,東京大学,1994,2157,2284,22,0
638,JP,imulan,,1995,2157,2173,35,0
638,JP,piczaw,The University of Tokyo,1999,2157,2200,48,0
638,KR,GGOSinon,,,2157,2157,9,0
638,CU,gilcu3,,1992,2157,2157,7,0
638,HK,Sampson,The Chinese University of Hong Kong,1995,2157,2157,3,0
645,CN,caeious,Fipona's dream,1926,2154,2177,20,0
646,JP,iwashi31,SoundHound Inc.,1991,2152,2214,89,0
647,JP,hamayanhamayan,PFU,1993,2151,2360,63,0
648,AU,IO2I839,,2003,2149,2149,15,0
648,US,summitwei,scarsdale high school,2002,2149,2149,6,0
648,CN,huhaoo,,2004,2149,2149,3,0
651,JP,furuya1223,Osaka University,1995,2148,2306,80,0
651,AU,EvgeniSergeev,The University of Melbourne,1986,2148,2264,23,0
651,VE,lmn0x4F,,1994,2148,2148,9,0
651,BG,espr1t,Sofia University,1987,2148,2148,13,0
655,KZ,Speedster,Kazakh-British TU,1998,2144,2506,37,0
655,CN,zhoutb,,2002,2144,2144,8,0
657,JP,mikit,Tokyo Institute of Technology,1999,2143,2143,37,0
658,RO,georgerapeanu,,2003,2140,2214,18,0
658,RU,mzuev,,1997,2140,2254,9,0
660,RU,yarrr,,1992,2139,2153,10,0
661,HR,satja,,1991,2138,2138,13,0
662,IN,akulsareen,BITS Pilani,1995,2137,2175,13,0
662,TW,pr3pony,National Taiwan University,1999,2137,2137,34,0
664,KR,jh05013,KAIST,1998,2136,2136,8,0
665,KR,kjp4155,,1997,2134,2223,14,0
665,BG,v_haralampiev,,,2134,2188,6,0
667,UA,BohdanPastuschak,Lviv NU,1998,2133,2133,27,0
668,IR,SeyedParsa,,1997,2132,2132,6,0
669,US,AkshajK,Massachusetts Institute of Technology,2000,2131,2131,7,0
670,PL,JKS,MIMUW,1995,2130,2130,9,0
670,CN,chaojidouding,,,2130,2130,15,0
672,CN,Meple,,,2128,2128,16,0
672,CN,liu_zhan,,,2128,2128,11,0
674,JP,hs484,Japan NEET University,,2127,2170,55,0
674,BD,rubabredwan,,2003,2127,2199,18,0
676,CN,zkx06111,,,2125,2219,17,0
676,CN,imalyd,,2006,2125,2125,13,0
678,JP,okaduki,Rabbit Horse,,2123,2189,71,0
678,CN,chentong,,1999,2123,2137,26,0
678,KR,SoulTch,Korea University,1998,2123,2212,13,0
681,RU,glebushka98,,1998,2122,2193,10,0
681,CN,xzkkjm_,,1926,2122,2122,8,0
683,UA,adamant,,,2121,2234,21,0
683,RU,grphil,grphil,2000,2121,2121,2,0
683,MD,Rudy69,Cabinetul de matesha,2001,2121,2121,27,0
683,RU,qoo2p5,,,2121,2121,9,0
687,JP,kzyKT,,1993,2120,2216,101,0
687,CN,Dream_Reality,,2000,2120,2133,3,0
687,CN,luhong,,,2120,2120,10,0
690,US,spencercompton,,,2119,2360,15,0
690,CN,cxt,,2002,2119,2119,3,0
690,JP,GidroOttenok3797,,1999,2119,2135,14,0
693,JP,chaemon,kyoto,1986,2118,2221,63,0
693,JP,sugarrr,The University of Tokyo,1998,2118,2118,47,0
693,CN,wdyhy,wu,2000,2118,2123,14,0
696,RU,AlexeyEnkov,,1989,2117,2117,13,0
697,VN,rantd,The University of Tokyo,,2115,2115,33,0
697,JP,Kiri8128,,1982,2115,2148,27,0
699,BR,FMota,,,2114,2252,48,0
700,JP,flowlight,社会人,,2113,2113,6,0
700,US,xiaowuc1,,,2113,2307,19,0
700,JP,somq14,,,2113,2118,37,0
700,GE,khokho,,2000,2113,2165,17,0
700,CA,Neil,University of Toronto,1994,2113,2168,26,0
705,JP,Suibaka,Kyoto University,1996,2112,2112,57,0
706,CN,flukehn,,,2110,2110,19,0
707,TW,suiyuan2009,,1920,2108,2224,39,0
708,RU,george_s,SPbSU,1996,2107,2135,8,0
709,KR,jiwon0522,,1999,2106,2150,53,0
709,CN,Ra1nbow,,2001,2106,2106,12,0
711,JP,hasi,KLab,1987,2105,2401,60,0
712,JP,kurowassann,The University of Tokyo,1996,2103,2180,38,0
712,CN,trans,,,2103,2103,4,0
714,JP,lyoz,-,,2102,2162,58,0
714,RU,StarCuriosity,,,2102,2102,16,0
716,JP,treeone,Kyushu University,,2100,2136,88,0
716,JP,autumn_eel,,2003,2100,2174,99,0
718,JP,assy,"HEROZ, Inc.",,2099,2122,14,0
718,BR,rsalesc,,1995,2099,2280,10,0
720,JP,ogingin,University of Tokyo,1996,2098,2098,36,0
720,IN,hitman623,,1998,2098,2144,17,0
722,JP,threepipes_s,Retty.Inc,1992,2097,2104,24,0
723,JP,Ktya_59,hoge,,2096,2096,47,0
723,JP,paruki, ,,2096,2096,24,0
723,CN,imathi,,,2096,2131,16,0
726,PE,alei,AlhepSoft,1919,2095,2117,18,0
727,UA,RAVEman,,1988,2093,2093,3,0
728,JP,Ryosuke839,SoundHound Inc.,,2092,2139,26,0
728,PL,rafiki,University of Wroclaw,1993,2092,2115,7,0
728,RU,maximumSHOT,,,2092,2102,14,0
731,US,behzad_nouri,,,2091,2318,30,0
731,JP,jell,The University of Tokyo,2000,2091,2091,25,0
733,CN,zbw001,,,2090,2090,16,0
733,CN,zhou8888,Yali Middle School,,2090,2090,3,0
735,RU,Jatana,,2002,2089,2274,35,0
736,CN,dingxiaoman,,2004,2087,2087,28,0
737,ZW,a616156,,2002,2086,2086,14,0
737,IR,Kalam,,2002,2086,2086,5,0
739,JP,Darsein,Google Japan G.K.,1990,2085,2160,13,0
739,JP,hoxosh,DeNA,1983,2085,2087,66,0
739,KR,evenharder,,,2085,2085,8,0
739,CN,OYJason,,2002,2085,2085,8,0
743,CN,BSBandme,,1992,2084,2084,3,0
744,PL,ordyh,,,2083,2083,9,0
745,TW,Ow1,,,2081,2132,17,0
745,CN,Emma194,NFLS,2002,2081,2091,9,0
745,JP,Suunn,The University of Tokyo,1999,2081,2081,38,0
748,JP,ransewhale,Киотский Университет,1998,2080,2080,59,0
748,CN,reek,,,2080,2080,8,0
750,JP,Ryo2016,MOEGI High School,2003,2078,2078,89,0
750,CN,hfctf0210,,2002,2078,2078,13,0
752,JP,gamelove765,Donuts Co. Ltd.,1995,2077,2151,29,0
752,TW,boook,,,2077,2077,4,0
752,RS,allllekssssa,,1997,2077,2077,16,0
752,BE,Nicolas16,Université Catholique de Louvain,1992,2077,2077,5,0
756,EG,khaledkee,Ain Shams University,1997,2076,2269,18,0
756,CN,ditoly,,,2076,2192,3,0
756,RU,IgorI,,,2076,2076,13,0
759,JP,nejineji,,1993,2075,2091,38,0
760,PL,Vax,University of Warsaw,1996,2073,2148,17,0
761,BG,Enchom,"MG ""Atanas Radev""",1998,2072,2370,5,0
761,ID,vincealek,,2001,2072,2088,13,0
763,RO,alex99,,1999,2070,2075,18,0
764,JP,TAB,Hokkaido University,1997,2069,2069,85,0
764,CN,xc01,XJ,2001,2069,2069,6,0
764,CN,Sakits,,,2069,2069,5,0
767,JO,Hasan0540,,1992,2068,2254,41,0
767,SG,meeeep,,,2068,2252,8,0
767,JP,inmir,titech,1995,2068,2073,49,0
767,BD,Arg_007,,1997,2068,2068,39,0
771,JP,tanakh,PEZY Computing,1982,2067,2406,64,0
771,CN,shadowsocks,Tianyi High School,2004,2067,2067,15,0
773,JP,shinike,,1991,2066,2066,34,0
773,ID,Yehezkiel,,2001,2066,2132,29,0
773,CN,lk_ZeroMaker,,2005,2066,2066,5,0
776,JP,TanakaTaroh,Waseda University,1999,2065,2065,43,0
776,CA,KevinWan,,2002,2065,2065,4,0
778,JP,seica,Saitama University,1997,2064,2128,70,0
778,RO,george_stelian,"""Mircea cel Batran"" National College, Constanta",1998,2064,2064,5,0
778,CN,Marco_L_T,,2001,2064,2211,10,0
778,CN,DRA,,2003,2064,2064,28,0
782,PH,kevinsogo,NOI.PH,1991,2063,2063,1,0
782,RU,platypus179,,1999,2063,2063,8,0
782,JP,cinnamoroll,名古屋工業大学,1997,2063,2066,45,0
785,JP,kcvlex,Tokyo Institute of Technology,1997,2062,2062,71,0
785,KR,jwvg0425,Reality Reflection,1995,2062,2062,10,0
785,JP,mdj982,The University of Tokyo,1996,2062,2062,26,0
785,UA,kilotaras,,1992,2062,2062,8,0
789,JP,rapurasu,名古屋工業大学,,2061,2120,38,0
789,CN,zjo_2001,吃鸡中学,2018,2061,2061,3,0
791,JP,startcpp,3次元物体,,2060,2234,96,0
791,CN,wygz,,2005,2060,2060,39,0
791,IN,already_last,Indian Institute of Technology Roorkee,1997,2060,2060,13,0
791,JP,kozima,Kyoto University,1982,2060,2163,25,0
795,UA,mshcherba,,2000,2059,2059,24,0
796,JP,mikecat,mixC++,,2058,2146,16,0
796,AM,LeMur,,1999,2058,2092,25,0
796,CN,xianhaoming,,2019,2058,2058,4,0
796,CN,wzporz,,,2058,2064,7,0
800,PL,PaPa,,,2057,2057,7,0
801,JP,sumoooru,社会人,1994,2056,2178,105,0
801,JP,FF256grhy,田舎,,2056,2119,99,0
801,CN,BackOnTrack,HF No.1 High School,2002,2056,2073,38,0
801,CN,Mstdream,13550324029,1998,2056,2056,6,0
801,VN,lacitirc,HUS High School for Gifted Student,2002,2056,2056,9,0
806,HR,viliml,Croatia,1999,2055,2055,16,0
806,IR,Shayan_Jahan,,1999,2055,2109,5,0
806,JP,Motsu_xe,The University of Tokyo,2000,2055,2076,31,0
809,JP,shiatsumat,,1996,2054,2176,12,0
809,US,Kognition,University of Michigan - Ann Arbor,1997,2054,2054,12,0
811,JP,nokoTaro,msi,,2052,2124,24,0
811,JP,knshnb,the University of Tokyo,1996,2052,2065,40,0
811,JP,EctoPlasma,TK,2001,2052,2052,28,0
814,JP,kyuridenamida,社会人,1994,2051,2401,36,0
814,ID,prabowo,,1997,2051,2051,7,0
816,JP,selpo,東京大学,1993,2049,2103,54,0
817,JP,rehu,,,2048,2048,22,0
817,JP,QCFium,Azabu High School,1980,2048,2048,32,0
819,JP,konjo,IT企業,,2046,2225,50,0
819,JP,fine,Osaka University,,2046,2046,78,0
821,CN,fengsuiyan,Zhejiang University,,2045,2081,15,0
821,CN,TrivialMan,,,2045,2045,6,0
823,JP,addeight,,1999,2044,2062,37,0
824,JP,cos,Kyoto University,,2043,2065,11,0
824,BY,kimden,Belarusian SU,1998,2043,2043,6,0
826,TR,erdemkiraz,,1998,2042,2042,7,0
826,JP,bigdekopon,日本,,2042,2042,32,0
826,CN,RobeZH,,,2042,2042,13,0
826,UA,VladProg,UPML,2003,2042,2042,17,0
826,CN,WG6101N,XTYZ,2003,2042,2042,5,0
831,PL,cuber2460,,1999,2041,2068,6,0
832,JP,ctyl, ,1991,2040,2254,71,0
832,ID,kadalbonek,Institut Teknologi Bandung,1996,2040,2040,11,0
832,US,sillycross,,,2040,2069,3,0
832,JP,keymoon,本栖高校,2002,2040,2040,61,0
832,JP,convexineq,,1988,2040,2040,57,0
837,JP,sune2,,1991,2039,2039,10,0
838,RU,flyrise,,1998,2038,2076,11,0
838,CN,bigcat,,,2038,2054,11,0
838,CN,Lagoon,,1980,2038,2038,2,0
841,RU,komendart,,1998,2037,2037,5,0
841,CN,QuartZ_Z,Shantou Jinshan Middle School,,2037,2037,33,0
843,JP,koyumeishi,Japan NEET University,,2036,2270,67,0
843,HK,IanWong,,1999,2036,2086,12,0
845,JP,kusano,_,1985,2035,2306,67,0
845,JP,ikatakos,,,2035,2058,65,0
845,PL,MicGor,,1998,2035,2035,9,0
845,CN,fdironia,,1995,2035,2035,12,0
849,CN,ion,SCAU,1996,2034,2060,17,0
850,JP,TumoiYorozu,The University of Tokyo,1996,2033,2033,64,0
850,US,arknave,,,2033,2033,16,0
850,JP,xxkiritoxx,Tokyo Institute of Technology,1999,2033,2078,35,0
853,JP,naoki2016,PAKEN,2003,2032,2159,63,0
853,CN,mengbierr,,,2032,2032,18,0
855,JP,minaminao,University of Tsukuba,1997,2031,2053,48,0
855,CN,nealchen,,,2031,2031,1,0
857,JP,pngn,,,2030,2030,45,0
857,JP,yumeno_ukihashi,空集合,,2030,2071,8,0
859,CN,Hometown,,,2029,2029,1,0
860,JP,arkark,Tokyo Institute of Technology,,2028,2028,45,0
860,JP,Yoshioka,Facebook,1994,2028,2079,13,0
860,CN,zawedx,,,2028,2028,7,0
860,CN,gzy_cjoier,123,1916,2028,2087,7,0
864,JP,machy,engineer,,2027,2047,26,0
864,JP,suginamiku,KU,1996,2027,2027,60,0
864,JP,ninja7,Tokyo Institute of Technology,1997,2027,2027,89,0
864,JP,eukaryo,the University of Tokyo,,2027,2205,37,0
864,BD,Z0RR0,,1995,2027,2027,10,0
864,LB,Antoine,,,2027,2040,16,0
864,RU,VadymKa,AIM TECH,1997,2027,2027,3,0
871,JP,yupotown,,,2026,2072,38,0
871,JP,spica314,Mie University,1995,2026,2099,72,0
873,IR,AmSen,,2001,2025,2025,7,0
873,JP,int_cl,,1991,2025,2037,60,0
873,JP,MPL,,,2025,2025,28,0
873,RU,manoprenko,Saint Petersburg PhML 239,2000,2025,2025,4,0
873,US,qkxwsm,,2003,2025,2045,13,0
873,JP,Walking_The_Wire,,,2025,2025,2,0
873,NO,icecuber,,,2025,2025,4,0
880,JP,kshinya,"Medley, Inc.",1996,2024,2024,57,0
880,JP,etonagisa,Kyoto University,1997,2024,2068,81,0
880,RU,eartemov,,1995,2024,2068,12,0
880,US,balakrishnan_v,Google,1984,2024,2175,60,0
884,JP,claw88,Tokyo University of Science,1997,2023,2032,87,0
884,KZ,Batrr,,2002,2023,2023,10,0
884,CN,rushcheyo,The High School Affiliated to Anhui Normal University,2003,2023,2041,4,0
887,ID,afaji321,,1992,2022,2023,13,0
887,CN,robinliu,,2001,2022,2039,9,0
887,CN,Jiangkp,,,2022,2022,11,0
890,JP,femto16,,,2021,2241,54,0
890,IN,polingy,IIIT Delhi,1997,2021,2086,25,0
892,IN,sidhant,,1999,2020,2031,6,0
892,RU,kuchumov,,,2020,2020,1,0
892,JP,wisteria0410ss,The University of Tokyo,1997,2020,2020,36,0
895,TW,spentplaying,NTU,,2019,2019,5,0
895,IN,abisheka,NIT Surat,1995,2019,2021,51,0
895,KR,platinant,,,2019,2196,12,0
895,RU,demidenko,,1992,2019,2019,4,0
895,CN,Zsnuo,,2001,2019,2019,13,0
900,JP,Thistle,KCLC,1,2018,2035,71,0
901,JP,knk,,1990,2017,2017,56,0
901,VN,cheater2k,HUS High School for Gifted Students,2000,2017,2017,5,0
901,CN,nocriz,Xi'an Jiaotong University,2002,2017,2111,5,0
904,JP,oyas,University of Tsukuba,1994,2016,2091,40,0
904,JP,hiromi_ayase,Peercast,1985,2016,2016,73,0
904,IN,shubham__36,Indian Institute of Technology Bombay,1999,2016,2016,10,0
907,CN,onion_cyc,,2001,2015,2129,17,0
907,JP,xuzijian629,う　し　た　ぷ　に　き　あ　王　国　笑,1996,2015,2047,38,0
907,AR,lucasr,,,2015,2015,8,0
910,JP,zaburo,東北大学,,2014,2046,53,0
910,JP,tspcx,The University of Tokyo,,2014,2183,70,0
910,CN,lqybzx,,1997,2014,2014,6,0
910,JP,nagiss,Waseda University / Waseda Computer Entertainment,1997,2014,2014,44,0
910,JP,ngtkana,The University of Tokyo,1993,2014,2088,27,0
910,US,Geothermal,Swarthmore College,2000,2014,2022,5,0
916,JP,shiratty8,"Recruit Communications Co., Ltd.",1977,2013,2066,16,0
916,CN,imxian,ZJU,,2013,2098,11,0
916,JP,NASU41,Kyoto University,1997,2013,2098,61,0
916,CN,kiiiiii,,2000,2013,2051,3,0
916,HR,patrikpavic2,,2003,2013,2013,11,0
916,JP,shibh308,,2002,2013,2041,55,0
916,CN,C20191721,,,2013,2013,13,0
923,JP,hiro116s,,1992,2012,2331,43,0
923,AR,ec24,Universidad Nacional de Cordoba,1996,2012,2086,20,0
925,CN,chenjb,,1997,2011,2011,3,0
926,JP,zaki_,Kyoto University,1997,2010,2087,60,0
926,TW,johnathan79717,,1990,2010,2128,18,0
926,RU,TyomaR,HSE,2000,2010,2051,18,0
929,JP,iica,http://iica.fiaxus.net/,1982,2009,2054,57,0
929,JP,h_noson,,1994,2009,2068,18,0
929,RO,popovicirobert,,2001,2009,2044,24,0
932,JP,EmK, ,,2008,2008,6,0
932,JP,lrmystp,社会,1995,2008,2174,53,0
932,JP,yudedako,,,2008,2008,53,0
932,JO,Hiasat,,,2008,2018,35,0
932,CN,bluefo,,1997,2008,2008,4,0
932,IR,LODB,,2001,2008,2008,10,0
932,IN,sarthak1220,IIT Roorkee,1998,2008,2008,10,0
939,GB,johntitor,,2001,2007,2007,4,0
940,JP,polyomino,The University of Tokyo,,2006,2006,38,0
940,IN,Ashishgup,BITS Pilani Hyderabad,1998,2006,2097,39,0
940,AR,Brimix,,1997,2006,2006,8,0
940,JP,ward1302,TK,2003,2006,2006,25,0
944,RU,segorov,HSE,1999,2004,2060,17,0
944,CN,zxf,,,2004,2004,23,0
946,JP,Nyaan,The University of Tokyo,,2003,2017,19,0
947,JP,hirokazu1020,,,2002,2103,87,0
947,CN,jki14,Chongqing University,1991,2002,2002,18,0
947,JP,Pro_ktmr,ピーターランド,2001,2002,2015,31,0
947,PL,buko,,1988,2002,2052,29,0
947,JP,koikotya,Tokyo Institute of Technology,,2002,2005,48,0
947,PL,antguz,,1996,2002,2002,7,0
953,CN,hongrock,,,2001,2001,10,0
953,BY,altruist_,,1999,2001,2175,12,0
953,GE,toloraia,,2002,2001,2008,7,0
953,TW,BaGaJong,Gewgaw Taiwan,,2001,2001,9,0
957,JP,veqcc,The University of Tokyo,1996,2000,2000,48,0
957,CN,lis_follower,,1926,2000,2000,6,0
957,JP,YuukiAsuna,,,2000,2000,1,0
957,RU,IakovlevZakhar,,2001,2000,2000,6,0
957,RU,joulej,AESC MSU,2002,2000,2000,15,0
962,CN,Rose_max,,,1999,1999,9,0
963,JP,Yang33,University,1996,1998,1998,39,0
963,CN,lqs2015,,2002,1998,1998,16,0
965,CZ,mraszyk,,,1996,2076,9,0
965,CN,infinityedge,Juxian No.1 Middle School,2001,1996,1996,7,0
965,CN,liji,,2002,1996,1996,3,0
968,JP,Div9851,Tokyo University of Agriculture and Technology,1998,1995,2002,33,0
968,JP,gbis36,,1998,1995,2008,24,0
968,GR,evpipis,,2002,1995,1995,7,0
971,CN,yoochun,Zhejiang University,1992,1994,1994,3,0
971,BR,victoragnez,,,1994,2039,7,0
971,RU,LLI_E_P_JI_O_K,,,1994,2007,19,0
974,JP,Tsuta_J,Hokkaido University,1996,1993,2119,73,0
974,TW,rareone0602,Taiwan National Tsing Hua University,1999,1993,1993,46,0
974,CN,CrazyArcher,,,1993,1993,10,0
974,JP,m_tsubasa,Waseda University,1999,1993,1993,53,0
974,JP,zundamochi_1117,東京の何か,1983,1993,1993,40,0
974,KR,Lawali,,1997,1993,2065,24,0
980,JP,ynq1242,東京大学,,1992,2005,37,0
980,JP,niuez,,2002,1992,2021,59,0
980,RU,lessmeaning,Kazan FU,1998,1992,1992,12,0
983,JP,shimomire,titech,1991,1991,2143,10,0
983,CN,shdut,12,,1991,2094,25,0
983,RU,hey_boris,,1998,1991,2116,8,0
983,CN,Nisiyama_Suzune,,,1991,1991,2,0
983,CN,OZY123,,2002,1991,2010,9,0
988,VN,kuroni,,2001,1990,1990,10,0
989,KR,tataky,,1992,1989,1989,4,0
990,CN,Zrj,,2001,1988,2018,18,0
990,CN,qyf123,,,1988,1988,8,0
992,JP,aaabbbcccddd,The University of Tokyo,1999,1987,2047,52,0
992,CN,ChopsticksAN,,1996,1987,1997,24,0
992,CN,cx233666,,,1987,1987,8,0
995,CN,zjp_shadow,,2002,1986,1986,17,0
995,IR,Mikaeel,,2001,1986,1986,9,0
995,CN,lv_ye233,Fuzhou No.3 High School,2002,1986,1986,9,0
998,ID,sokokaleb,G,1995,1985,1985,6,0
998,RO,Alexa2001,,2001,1985,2111,11,0
998,JP,ferin_tech,Tokyo University of Agriculture and Technology,,1985,2041,63,0
998,CN,survivor,,2000,1985,1985,2,0
1002,CN,ultmaster,,,1984,1984,11,0
1003,JP,CrazyBBB,Osaka University,,1983,2079,22,0
1004,JP,JoJo,,1970,1982,1982,5,0
1005,RU,Noobgam,,,1981,2203,22,0
1005,KR,mindol,KAIST,1999,1981,2012,11,0
